id;name;geoid;geoname;value;datetime
687;Precio de pago desvíos a bajar;;;88.23;2024-05-05T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;92.89;2024-05-05T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;91.29;2024-05-05T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;80.47;2024-05-05T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;97.22;2024-05-06T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;89.67;2024-05-06T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;84.51;2024-05-06T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;75.48;2024-05-06T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;62.41;2024-05-06T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.69;2024-05-06T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;75.61;2024-05-06T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;80.24;2024-05-06T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;85.31;2024-05-06T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;86.86;2024-05-06T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;89.83;2024-05-06T10:00:00+02:00
687;Precio de pago desvíos a bajar;;;85.97;2024-05-06T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;85.13;2024-05-06T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;85.44;2024-05-06T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.08;2024-05-06T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;62.55;2024-05-06T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;34.08;2024-05-06T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;50.02;2024-05-06T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.2;2024-05-06T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;69.1;2024-05-06T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;79.27;2024-05-06T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;95.26;2024-05-06T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;83.71;2024-05-06T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;79.47;2024-05-06T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;79.05;2024-05-07T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;74.77;2024-05-07T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;76.5;2024-05-07T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;72.58;2024-05-07T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;74.62;2024-05-07T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;75.97;2024-05-07T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;76.02;2024-05-07T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;85.11;2024-05-07T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;70.06;2024-05-07T08:00:00+02:00
